Transcript	logFC	logCPM	PValue	FDR
TRINITY_DN6161_c0_g1_i1	0.703496018950975	7.14534996076133	1.39011836310517e-10	4.67037998881512e-10
TRINITY_DN3143_c0_g1_i1	-1.86393713376389	4.24193778067326	1.50984888771994e-10	5.07039800942344e-10
TRINITY_DN1384_c0_g1_i1	1.59980365758582	4.63606705386208	1.53027665503789e-10	5.13672998156869e-10
TRINITY_DN6576_c0_g1_i1	1.15963266290134	5.53933459279292	1.53979162313713e-10	5.16638822184979e-10
TRINITY_DN4602_c0_g1_i1	1.39875587404742	5.01620849484856	1.54648219722916e-10	5.18654792480515e-10
TRINITY_DN207_c0_g1_i1	-1.13079578619622	5.75404878681341	1.56529988352783e-10	5.24734348080338e-10
TRINITY_DN21_c0_g1_i1	0.770655156969611	6.87340539826281	1.5966604898017e-10	5.35011445745363e-10
TRINITY_DN317_c0_g1_i1	-2.12260291486167	4.56047073084341	1.65060309457149e-10	5.52842965992382e-10
TRINITY_DN2027_c0_g1_i1	-1.1484252366439	5.38450792566928	1.6655141102173e-10	5.57591535886489e-10
TRINITY_DN4425_c0_g1_i1	0.642948368843599	7.35462492381979	1.67032762163476e-10	5.58956906130682e-10
TRINITY_DN2701_c0_g1_i1	0.722606325599286	6.70764935280451	1.68126764367397e-10	5.62370342932387e-10
TRINITY_DN6761_c0_g1_i1	-1.873281336939	4.68158042689582	1.71728938520099e-10	5.74166719247278e-10
TRINITY_DN6351_c0_g1_i1	-0.796033948539147	6.49378429598229	1.77702060614842e-10	5.93876381035009e-10
TRINITY_DN1411_c0_g1_i1	1.42975470211097	5.16060146828973	1.83112176216028e-10	6.11687994626741e-10
TRINITY_DN4042_c0_g1_i1	1.38107125528463	5.31278404781979	1.8747707962307e-10	6.25993955368556e-10
TRINITY_DN1988_c0_g1_i1	-1.60007599504965	5.00727506669814	1.87995205744649e-10	6.27448441297878e-10
TRINITY_DN5013_c0_g1_i1	-2.07637490936079	4.39972054494891	2.10187067792902e-10	7.0120766846399e-10
TRINITY_DN1904_c0_g1_i1	0.949944240254987	6.6660698863463	2.16425540014553e-10	7.21703237162564e-10
TRINITY_DN5675_c0_g1_i1	-1.6104368728331	4.69423367854628	2.22417174833105e-10	7.41310585732388e-10
TRINITY_DN1370_c0_g1_i1	-2.98276726654051	3.42545003807214	2.22500428336355e-10	7.41310585732388e-10
TRINITY_DN4122_c0_g1_i1	3.39164332300988	3.67056271780834	2.27679468235178e-10	7.5823346342184e-10
TRINITY_DN6741_c0_g1_i1	-2.30774324326391	3.78451183450895	2.31651919787833e-10	7.71125020204418e-10
TRINITY_DN4184_c0_g1_i1	0.622507988266303	7.56974936260215	2.36840420343058e-10	7.88051516791367e-10
TRINITY_DN1608_c0_g1_i1	1.59676573174997	4.90377015340311	2.38164970113517e-10	7.92112103137827e-10
TRINITY_DN6327_c0_g1_i1	-1.48778040490563	4.77004655107684	2.50834457566358e-10	8.33884731472242e-10
TRINITY_DN4737_c0_g1_i1	-3.37274181033514	2.99983761509996	2.57330633544825e-10	8.55106995997075e-10
TRINITY_DN5042_c0_g1_i1	0.734895970775896	7.32406749406891	2.58783534798392e-10	8.59559290114536e-10
TRINITY_DN3260_c0_g1_i1	0.880857714559154	6.8666250434035	2.63671143576644e-10	8.75411224721931e-10
TRINITY_DN6264_c0_g1_i1	-0.86377910101854	6.05881555834076	2.70826248082319e-10	8.98774318712296e-10
TRINITY_DN1392_c0_g1_i1	-5.07411461891593	2.488144417051	2.75999952778187e-10	9.15544345974064e-10
TRINITY_DN18_c0_g1_i1	-1.5282491609459	4.87173772708332	2.80602599820059e-10	9.30406265343179e-10
TRINITY_DN5963_c0_g1_i1	-6.84833765133341	2.36465461715227	2.84768298969675e-10	9.43807051903418e-10
TRINITY_DN6171_c0_g1_i1	0.585959667117241	8.72895556676613	2.9325821271394e-10	9.71521651966922e-10
TRINITY_DN3853_c0_g1_i1	0.836218769372952	6.42654178670978	3.02712075106058e-10	1.0024041406931e-09
TRINITY_DN3925_c0_g1_i1	0.842350305663375	6.93848181003643	3.15315170331225e-10	1.04368360471411e-09
TRINITY_DN490_c0_g1_i1	-1.53207591720599	4.6787669593426	3.16502894883646e-10	1.04715905561373e-09
TRINITY_DN833_c0_g1_i1	-3.13930708314826	3.15723638852019	3.18095434965751e-10	1.05197024447351e-09
TRINITY_DN2827_c0_g1_i1	2.45723001553343	3.97154325199178	3.18788317418532e-10	1.05380329449265e-09
TRINITY_DN3348_c0_g1_i1	-1.2891086244917	5.29192385494106	3.25516284894425e-10	1.07557597307793e-09
TRINITY_DN5417_c0_g1_i1	1.20971871344259	5.57486238666006	3.30340159800211e-10	1.09104093612554e-09
TRINITY_DN5542_c0_g1_i1	2.25217400947798	3.81086676581431	3.33720189119211e-10	1.10172583494284e-09
TRINITY_DN1556_c0_g1_i1	2.12760076513656	3.99963673231381	3.40007378769427e-10	1.1219948354097e-09
TRINITY_DN55_c0_g2_i1	1.05012411689879	6.02080283441887	3.56656981050986e-10	1.17642647589182e-09
TRINITY_DN3435_c0_g1_i1	-5.04372505516999	2.46430083674708	3.60951684979414e-10	1.19007617558477e-09
TRINITY_DN1585_c0_g1_i1	-2.84772122609113	3.53412960040319	3.66300873514571e-10	1.20718922467763e-09
TRINITY_DN1067_c0_g1_i1	2.98402916357785	3.20636735647045	3.75303354727733e-10	1.23632209965119e-09
TRINITY_DN3527_c0_g1_i1	1.19103706226781	5.61601185244096	4.12393229985582e-10	1.35791499678665e-09
TRINITY_DN588_c0_g1_i1	0.766975640281214	6.50365377701047	4.13248814694664e-10	1.36014317667685e-09
TRINITY_DN724_c0_g3_i1	-3.28902202331422	4.65491384238025	4.30127103613667e-10	1.41508280777789e-09
TRINITY_DN5591_c0_g1_i1	-0.998290816136606	6.14864029187166	4.35555793570239e-10	1.43232296648552e-09
TRINITY_DN4908_c0_g1_i1	-2.48366163103673	4.03209325414309	4.42020620763959e-10	1.45295407681296e-09
TRINITY_DN455_c0_g1_i1	-1.1503410973164	5.67435219757509	4.43174915780238e-10	1.45611879199531e-09
TRINITY_DN358_c0_g2_i1	-0.820668702594166	7.23848806169423	4.4972280266309e-10	1.47699458688876e-09
TRINITY_DN2962_c0_g1_i1	0.730657560947658	7.05785437477958	4.57482820821606e-10	1.50183155729994e-09
TRINITY_DN5811_c0_g1_i1	-2.68457527970587	3.49914660819306	4.59022196301489e-10	1.50623468212353e-09
TRINITY_DN4165_c0_g1_i1	-3.59687592605919	2.96578338716887	4.60450910823678e-10	1.51027104184315e-09
TRINITY_DN5587_c0_g1_i1	0.597651439594028	8.75253781133143	4.75376944728602e-10	1.55855580455867e-09
TRINITY_DN689_c0_g1_i1	-0.789345279187436	6.2388934265723	4.83106876453423e-10	1.58321619899801e-09
TRINITY_DN6309_c0_g1_i1	-0.913787818863591	5.89867599006768	4.84887737910817e-10	1.5883677170771e-09
TRINITY_DN1274_c0_g1_i1	0.918922038679548	6.4091232064026	4.89340278076725e-10	1.60181843805539e-09
TRINITY_DN4210_c0_g1_i1	-4.34509181176967	2.9839740433923	4.89415261291947e-10	1.60181843805539e-09
TRINITY_DN2911_c0_g1_i1	0.568676064981773	8.16362580544469	5.10720078289499e-10	1.6705696487813e-09
TRINITY_DN187_c0_g1_i1	1.11903541076531	5.55816115481596	5.10860769882483e-10	1.6705696487813e-09
TRINITY_DN4351_c0_g1_i1	2.74146111401997	3.69163345047679	5.17612003196691e-10	1.69191920047482e-09
TRINITY_DN6611_c0_g1_i1	1.37530889477423	5.12210741474504	5.21567902390293e-10	1.70411721610374e-09
TRINITY_DN680_c0_g1_i1	-0.750236802481974	6.80505860744848	5.55464823333755e-10	1.81408893977944e-09
TRINITY_DN1404_c0_g1_i1	-4.39920771616357	2.60183816111792	5.88976688357762e-10	1.92270921493519e-09
TRINITY_DN585_c0_g1_i1	-0.827503550998961	6.38625513900777	5.90930284670224e-10	1.92825877869001e-09
TRINITY_DN5637_c0_g1_i1	0.845052901207248	6.29724635491653	5.94108189293145e-10	1.93779689540789e-09
TRINITY_DN388_c0_g1_i1	-1.50930993892673	5.81269038549027	5.97436644613158e-10	1.94781767109513e-09
TRINITY_DN2020_c0_g1_i1	-2.67173390655517	3.38900316412697	6.13839125194827e-10	2.0004367204699e-09
TRINITY_DN4943_c0_g1_i1	-3.97116141034342	2.6867228593281	6.60670496093366e-10	2.15213272570603e-09
TRINITY_DN5197_c0_g1_i1	-1.66724165563287	4.89664275831258	6.73095273115302e-10	2.19166739250349e-09
TRINITY_DN6777_c0_g1_i1	-0.800845830420768	6.17092498722597	6.81870648294948e-10	2.21929047045655e-09
TRINITY_DN1235_c0_g1_i1	-0.977287010716543	5.83168070772549	6.82246333018535e-10	2.21956305945226e-09
TRINITY_DN3864_c0_g1_i1	-0.579687824570812	8.44472112493221	7.01829786739301e-10	2.28229763412271e-09
TRINITY_DN2738_c0_g1_i1	-6.8211237277836	2.33939414121959	7.13453274839526e-10	2.31910442437149e-09
TRINITY_DN2741_c0_g1_i1	2.66679725956278	3.62098947183481	7.4090056637889e-10	2.40729359238406e-09
TRINITY_DN6659_c0_g1_i1	-0.646456502661228	7.58465378020143	7.41474323951345e-10	2.4081286992747e-09
TRINITY_DN718_c0_g1_i1	0.696676736808221	7.17555757196212	7.53014391407536e-10	2.44456379926195e-09
TRINITY_DN1353_c0_g1_i1	4.53494960594523	2.60772481103219	7.62977795423403e-10	2.47585154870002e-09
TRINITY_DN790_c0_g1_i1	-2.07120494979102	4.05596119870657	7.70149834585097e-10	2.49805852915977e-09
TRINITY_DN2861_c0_g1_i1	0.569271886557525	8.1115781204443	7.78535052353573e-10	2.52417995865425e-09
TRINITY_DN5772_c0_g1_i1	1.74392907733288	4.6323121041709	7.84980754067782e-10	2.54399346682751e-09
TRINITY_DN6668_c0_g1_i1	-0.89106178493615	5.99658083039129	8.07090928097293e-10	2.61453443814389e-09
TRINITY_DN5504_c0_g1_i1	0.85383874744304	6.09905624349	8.21317865163908e-10	2.65948881126115e-09
TRINITY_DN2954_c0_g1_i1	-0.865642725123635	6.02375813824794	8.63321604983182e-10	2.79430998837256e-09
TRINITY_DN4122_c0_g2_i1	-0.674845855147536	7.69106906225333	8.68130593847747e-10	2.80867953405295e-09
TRINITY_DN1558_c0_g1_i1	-0.444898777036264	11.4352352980486	8.76972705874708e-10	2.83607974596572e-09
TRINITY_DN1169_c0_g1_i1	0.76998446124809	6.26332076036476	8.82515115997548e-10	2.85279014750398e-09
TRINITY_DN5200_c0_g1_i1	1.28497749080936	5.9337738575859	8.89849981351608e-10	2.875278116539e-09
TRINITY_DN6249_c0_g1_i1	-0.608849889264966	7.57314959931754	9.1864716341275e-10	2.96706643306166e-09
TRINITY_DN658_c0_g1_i1	-1.12105179505087	5.34575615144749	9.47776788141731e-10	3.05985007228942e-09
TRINITY_DN6537_c0_g1_i1	-1.11963019557147	5.77785375924097	9.53362086293401e-10	3.07657552720235e-09
TRINITY_DN5301_c0_g1_i1	-2.04047832055284	4.07072455543178	1.0042172767004e-09	3.23931436349304e-09
TRINITY_DN3528_c0_g1_i1	-0.585380201144729	7.83980615080895	1.01382108355158e-09	3.26890657262198e-09
TRINITY_DN5574_c0_g1_i1	-0.607554419307845	7.4398515554825	1.04525551510492e-09	3.36883326890323e-09
TRINITY_DN193_c0_g2_i1	0.682007705998504	6.98609287215419	1.06720743026522e-09	3.43812631029936e-09
TRINITY_DN1820_c0_g1_i1	0.793696975535619	6.19361245004311	1.10120585931009e-09	3.54615338768936e-09
TRINITY_DN860_c0_g1_i1	0.904595996684833	6.26400037987841	1.13334082300757e-09	3.6467090819654e-09
TRINITY_DN671_c0_g1_i1	-0.787422801967164	6.31436018534013	1.1333912351288e-09	3.6467090819654e-09
TRINITY_DN446_c0_g1_i1	0.579496396196802	7.94736119753334	1.1653404135626e-09	3.74792012026921e-09
TRINITY_DN489_c0_g1_i1	0.570967710041015	7.82503580354342	1.19497674730908e-09	3.84161023669807e-09
TRINITY_DN5103_c0_g1_i1	-0.707776373396143	7.70740803856705	1.29830668870807e-09	4.17203117254754e-09
TRINITY_DN399_c0_g2_i1	-2.9377796728802	3.26991155469527	1.31086977656995e-09	4.21062226922744e-09
TRINITY_DN3544_c0_g1_i1	1.92586825961115	4.19275581304682	1.35534763403989e-09	4.35165036385357e-09
TRINITY_DN3639_c0_g1_i1	7.12317330232323	2.53851383020181	1.36323419560544e-09	4.37512435170457e-09
TRINITY_DN5146_c0_g1_i1	-1.30791997066416	4.96424068335192	1.37212018748209e-09	4.40178471958918e-09
TRINITY_DN5600_c0_g1_i1	1.3613427629121	4.92755261005073	1.37313150045772e-09	4.40317115056096e-09
TRINITY_DN6201_c0_g1_i1	-1.28765544693491	5.22647672968265	1.42729122231292e-09	4.57491364386389e-09
TRINITY_DN52_c0_g1_i1	-1.65504332055724	4.3630672704919	1.42950520613871e-09	4.58007925928049e-09
TRINITY_DN4399_c0_g1_i1	0.594179260045346	8.04997754271762	1.4673735164591e-09	4.69942748341976e-09
TRINITY_DN3922_c0_g1_i1	-0.834016353477804	6.3787114000305	1.47771913470008e-09	4.73056782363145e-09
TRINITY_DN5438_c0_g1_i1	0.932161941086058	6.23725312960035	1.49819750827204e-09	4.79410591556915e-09
TRINITY_DN3936_c0_g1_i1	-3.47332094261684	3.08138426742683	1.51372158362761e-09	4.8417438789738e-09
TRINITY_DN4395_c0_g2_i1	-1.7051397158646	4.70072885868218	1.52080635272312e-09	4.86235941957691e-09
TRINITY_DN412_c0_g1_i1	-6.64121358366049	2.20171411606067	1.54182282239419e-09	4.92748168081673e-09
TRINITY_DN4736_c0_g1_i1	-6.74957727417943	2.28564316488913	1.55143197647008e-09	4.95610811642942e-09
TRINITY_DN3579_c0_g1_i1	0.673526724063876	6.87345423718215	1.55913284373065e-09	4.97861697223189e-09
TRINITY_DN2294_c0_g1_i1	1.06438732343346	5.77770341154122	1.56023364080338e-09	4.98004045803026e-09
TRINITY_DN3461_c0_g1_i1	-1.34160226468218	4.97179918827969	1.56867002983332e-09	5.00486707378211e-09
TRINITY_DN6681_c0_g1_i1	2.22918903667498	3.79177656436031	1.60332064155473e-09	5.11327468026033e-09
TRINITY_DN5152_c0_g1_i1	-0.726545006921308	7.16881602642788	1.6180323729007e-09	5.15802940510022e-09
TRINITY_DN976_c0_g1_i1	0.716230160054963	6.88559440802645	1.64289191644867e-09	5.23508266586725e-09
TRINITY_DN6903_c0_g1_i1	-1.04399477635788	5.53708187653437	1.68961176874337e-09	5.38170015825549e-09
TRINITY_DN268_c0_g2_i1	-0.84020346950299	6.08135179688859	1.77407409318262e-09	5.64836069115053e-09
TRINITY_DN5423_c0_g1_i1	-0.545501206077189	8.11320441586006	1.77925404810882e-09	5.66248159387666e-09
TRINITY_DN1151_c0_g1_i1	1.63027353376587	4.65823046223741	1.80819669112682e-09	5.75218386721223e-09
TRINITY_DN41_c0_g1_i1	0.987207388477147	7.61168208145779	1.93007336578953e-09	6.13732655796645e-09
TRINITY_DN4092_c0_g1_i1	-0.849217551828196	6.56312046839079	1.9778866275332e-09	6.28673579813332e-09
TRINITY_DN3929_c0_g1_i1	-1.03499235872743	5.60473529698882	2.00954459361463e-09	6.38469182835438e-09
TRINITY_DN5321_c0_g1_i1	-0.832460207532381	7.72383930081824	2.03353860429351e-09	6.45822640285862e-09
TRINITY_DN4022_c0_g1_i1	-0.708552462541257	7.04195876511076	2.04074081641771e-09	6.478393497797e-09
TRINITY_DN93_c0_g2_i1	0.649116545066655	7.56034499664696	2.07259960130133e-09	6.57678412716779e-09
TRINITY_DN1600_c0_g1_i1	0.825094971742905	6.5095011086181	2.12838633228852e-09	6.75098927175202e-09
TRINITY_DN2691_c0_g1_i1	-0.53255552998404	8.59955135401671	2.15206020300961e-09	6.82323341262804e-09
TRINITY_DN2036_c0_g1_i1	0.936893274381125	6.1566482760623	2.18654963160992e-09	6.92969439313474e-09
TRINITY_DN4055_c0_g1_i1	0.608625083679827	7.80827888769281	2.18780811393774e-09	6.93079378761194e-09
TRINITY_DN4494_c0_g1_i1	-1.08464923913846	8.88791907964402	2.25539438490346e-09	7.14192565948395e-09
TRINITY_DN6573_c0_g1_i1	-0.800758211093698	6.51926927922998	2.26500506343552e-09	7.16937281319744e-09
TRINITY_DN445_c0_g1_i1	-0.782099081487946	6.29889530195828	2.29263972499372e-09	7.25382431507586e-09
TRINITY_DN487_c0_g1_i1	1.16340321304641	5.51610193769053	2.30018904334655e-09	7.27468273567547e-09
TRINITY_DN6669_c0_g1_i1	-1.72744593591585	4.20714054295818	2.32278615770641e-09	7.34309486779287e-09
TRINITY_DN2346_c0_g1_i1	1.91441712504127	4.03958518336195	2.34065723473456e-09	7.39651577543094e-09
TRINITY_DN222_c0_g1_i1	0.684490504232171	7.85002286132605	2.35586057775874e-09	7.4414657136268e-09
TRINITY_DN5382_c0_g1_i1	0.613752290909068	7.72684258189694	2.37234872579753e-09	7.49043495109578e-09
TRINITY_DN1020_c0_g1_i1	-0.870779957750955	6.47465593027632	2.42615112521127e-09	7.65713034660908e-09
TRINITY_DN4317_c0_g1_i1	0.643853048947954	6.94361836252478	2.47301134650829e-09	7.80178641805085e-09
TRINITY_DN2825_c0_g1_i1	0.576513494415142	7.86995460892319	2.53457773706971e-09	7.99269785771091e-09
TRINITY_DN7059_c0_g1_i1	-1.20105143080445	5.1797054915956	2.53952484412817e-09	8.00497818818676e-09
TRINITY_DN6235_c0_g1_i1	0.863811107647556	6.34274549585601	2.56566787055263e-09	8.08403349349841e-09
TRINITY_DN3877_c0_g1_i1	-1.66527240481238	4.47999335830056	2.64626525365755e-09	8.3345297114989e-09
TRINITY_DN1977_c0_g1_i1	1.06836082252835	5.63974255241122	2.73176130036904e-09	8.60024064873947e-09
TRINITY_DN5773_c0_g1_i1	0.909241002879447	7.8229122888024	2.7537114327606e-09	8.66575663215182e-09
TRINITY_DN1956_c0_g1_i1	-0.792061874034189	6.19037637939127	2.80555916212959e-09	8.82526533292151e-09
TRINITY_DN2985_c0_g1_i1	0.942517167823612	5.85023548421826	2.81724504610806e-09	8.85835983687329e-09
TRINITY_DN5481_c0_g1_i1	0.822613053807269	6.23622439582939	2.82819677658804e-09	8.88911950905286e-09
TRINITY_DN6787_c0_g1_i1	1.40259690581639	4.84991944461389	2.880471234777e-09	9.04967884215269e-09
TRINITY_DN7051_c0_g1_i1	1.60597501036553	4.9799862656642	3.00373550956734e-09	9.43304464239592e-09
TRINITY_DN289_c1_g1_i1	0.671464046972121	6.74335011220426	3.02198295477017e-09	9.4864312159858e-09
TRINITY_DN3246_c0_g1_i1	0.81673299686748	6.61407242184673	3.04838772193686e-09	9.56537014027485e-09
TRINITY_DN6090_c0_g1_i1	4.50829569715063	2.585766633088	3.07563752503709e-09	9.64689443187169e-09
TRINITY_DN1611_c0_g1_i1	3.03412454524969	3.35970837037316	3.08900195420349e-09	9.68481726095223e-09
TRINITY_DN2815_c0_g1_i1	-0.700661093166523	6.77050998069512	3.20549055555902e-09	1.00458964113418e-08
TRINITY_DN174_c0_g1_i1	1.37350109733877	5.58560892915044	3.42460200858373e-09	1.07281619576688e-08
TRINITY_DN3924_c0_g1_i1	0.854447072969454	6.18715441186652	3.48891974343412e-09	1.09251469560666e-08
TRINITY_DN5249_c0_g1_i1	1.28786627613427	5.14057853543736	3.62167659821309e-09	1.13361906859671e-08
TRINITY_DN2332_c0_g1_i1	-0.732666254528323	8.26460407879614	3.68515655758039e-09	1.15301421017628e-08
TRINITY_DN3835_c0_g1_i1	0.618449019827843	7.41529606309704	3.69399056602641e-09	1.15530276731793e-08
TRINITY_DN1879_c0_g1_i1	-1.28926232940421	5.21786392456367	3.72393781833553e-09	1.16418993555942e-08
TRINITY_DN777_c0_g1_i1	0.570801512711999	8.00038573617506	3.78844420937217e-09	1.18386935157652e-08
TRINITY_DN412_c0_g2_i2	-0.984176460832109	5.93317772150689	3.83059223124091e-09	1.19654859219904e-08
TRINITY_DN5364_c0_g1_i1	-0.73509602257023	7.23022807198185	3.9752406534266e-09	1.24122195843953e-08
TRINITY_DN4653_c0_g1_i1	-2.08156362788674	4.02387212488522	4.10712074781978e-09	1.28187352404244e-08
TRINITY_DN345_c0_g1_i1	0.557045232931917	8.11999798612259	4.47757400282214e-09	1.39692224634619e-08
TRINITY_DN2323_c0_g1_i1	1.86257711115243	4.29989274102499	4.55333109748676e-09	1.41997441895783e-08
TRINITY_DN3044_c0_g1_i1	1.66296309938247	4.45745530243914	4.63859375511577e-09	1.44597082083416e-08
TRINITY_DN5513_c0_g1_i1	0.960001723072229	6.97754989948109	4.75150519043076e-09	1.48056122798546e-08
TRINITY_DN2070_c0_g1_i1	0.634123363937072	8.12355888268868	4.77200960255026e-09	1.48634121295328e-08
TRINITY_DN5268_c0_g1_i1	1.29068986076664	5.34101766547789	4.82618820811696e-09	1.50260069395222e-08
TRINITY_DN646_c0_g1_i1	0.762306076026362	6.71879630782445	4.82925275158664e-09	1.502939364319e-08
TRINITY_DN692_c0_g1_i1	0.976355038716324	6.06734355655909	4.91807930458509e-09	1.52995732212604e-08
TRINITY_DN6462_c0_g1_i1	-1.38380913936388	5.30372738898573	4.93831957942994e-09	1.53562551175484e-08
TRINITY_DN4698_c0_g1_i1	1.02812593752185	5.59030617443934	5.03753407085433e-09	1.56583693952189e-08
TRINITY_DN5247_c0_g1_i1	-1.49338756023563	4.71423091102302	5.29414705403011e-09	1.64492848597429e-08
TRINITY_DN2514_c0_g1_i1	1.21773337277546	5.16739205671935	5.35509500462439e-09	1.66299365501791e-08
TRINITY_DN1731_c0_g1_i1	-0.760249349587812	6.40538398974974	5.35803696555212e-09	1.66299365501791e-08
TRINITY_DN7177_c0_g1_i1	2.3629798699312	3.59806051092279	5.35885105194513e-09	1.66299365501791e-08
TRINITY_DN6574_c0_g1_i1	0.451631859441166	9.78292882463979	5.45815612845919e-09	1.69311958566606e-08
TRINITY_DN1706_c0_g1_i1	0.572433753737606	8.54107580514697	5.57766591852068e-09	1.72948588819383e-08
TRINITY_DN4551_c0_g1_i1	3.90550180830012	2.53864279743118	5.61724031937985e-09	1.74104680588035e-08
TRINITY_DN6896_c0_g1_i1	0.75714241644708	7.02512898652393	5.6720260932118e-09	1.75731109970209e-08
TRINITY_DN5283_c0_g1_i1	0.769559533723355	6.17732189222286	5.68127963478017e-09	1.75946106163885e-08
TRINITY_DN6802_c0_g1_i1	0.659535150111246	6.96970176761067	5.78810777418796e-09	1.79181528530745e-08
TRINITY_DN4242_c0_g1_i1	0.610948098835115	7.72923579694788	5.85346988104648e-09	1.8113118235896e-08
TRINITY_DN5840_c0_g1_i1	-0.691463034880271	6.49572091709091	6.00279077290979e-09	1.85676233712096e-08
TRINITY_DN5082_c0_g1_i1	7.2126759818791	2.60650110289462	6.15394870414939e-09	1.90274387953021e-08
TRINITY_DN3540_c0_g1_i1	-1.08825868277788	5.27913880835148	6.18707734114499e-09	1.91220930994818e-08
TRINITY_DN5873_c0_g1_i1	-0.58684915212952	7.82638943882667	6.41528116895055e-09	1.98193347125278e-08
TRINITY_DN1869_c0_g1_i1	0.850956059062857	6.75892661700633	6.43561209329027e-09	1.98740693522688e-08
TRINITY_DN6744_c0_g1_i1	0.915646049336671	6.07802214475768	6.73187227584791e-09	2.07805216862654e-08
TRINITY_DN4271_c0_g1_i1	0.778196383360112	6.84157196329585	7.49193664142154e-09	2.31173678103604e-08
TRINITY_DN3585_c0_g1_i1	-1.50113712111081	4.50421337786375	7.60556198923234e-09	2.34584534702367e-08
TRINITY_DN300_c0_g1_i1	-0.662770992308535	7.2530380840851	7.88903760780019e-09	2.43229330624918e-08
TRINITY_DN3008_c0_g1_i1	1.84400389331216	4.25939916694508	8.34958762811508e-09	2.57324340237369e-08
TRINITY_DN277_c0_g1_i1	0.706350127071915	6.50611408120547	8.51303923576888e-09	2.62255418596235e-08
TRINITY_DN2292_c0_g1_i1	3.64574617050001	2.64890240877037	8.62216077901335e-09	2.65509471052404e-08
TRINITY_DN5961_c0_g1_i1	-3.77275441315902	2.53477065005211	8.80734895854285e-09	2.71102324420248e-08
TRINITY_DN6881_c0_g1_i1	-0.720950403389694	6.71977923999585	9.15543280568141e-09	2.81702774672585e-08
TRINITY_DN6547_c0_g1_i1	0.913986530910479	6.35691935175747	9.16969146105342e-09	2.82027363181186e-08
TRINITY_DN3010_c0_g1_i1	-0.68675251786102	6.61732762865163	9.3921529724568e-09	2.887526851985e-08
TRINITY_DN1645_c0_g1_i1	-0.809453296155269	6.03502764156233	9.39993077567403e-09	2.88874994694623e-08
TRINITY_DN1976_c0_g1_i1	0.671501190771255	6.77982440677984	9.45250611213437e-09	2.9037334937599e-08
TRINITY_DN3369_c0_g1_i1	-2.29216425921453	3.57905866643413	9.54309238048121e-09	2.93037687273016e-08
TRINITY_DN2824_c0_g1_i1	0.649472962650071	7.02844892358314	9.6498179309809e-09	2.96195259302575e-08
TRINITY_DN748_c0_g1_i1	-1.58673885927293	4.89480349612077	9.69496935508972e-09	2.97461065402531e-08
TRINITY_DN1018_c0_g1_i1	1.20524849580901	5.07172200504146	1.00093308840009e-08	3.06982423199109e-08
TRINITY_DN2986_c0_g1_i1	0.66634641332475	6.51799418375338	1.00878296094025e-08	3.09265195646318e-08
TRINITY_DN6282_c0_g2_i1	-1.52236392372161	4.5452223679863	1.01174250241784e-08	3.10047490765127e-08
TRINITY_DN5401_c0_g1_i1	-0.526500153552171	8.22773311328019	1.01779088340298e-08	3.11775345951364e-08
TRINITY_DN6872_c0_g1_i1	-1.6772954435632	4.48521182014938	1.09402408398394e-08	3.34992553786949e-08
TRINITY_DN954_c0_g1_i1	-3.3648732268749	2.99919146861996	1.10033909358123e-08	3.36740753820181e-08
TRINITY_DN5652_c0_g1_i1	0.607771814227738	7.40949714279392	1.10061919405912e-08	3.36740753820181e-08
TRINITY_DN6604_c0_g1_i1	1.62979364830181	4.65413797440662	1.13637804146412e-08	3.47541522496046e-08
TRINITY_DN1519_c0_g1_i1	-2.34411369330528	3.75710754099081	1.15664496746032e-08	3.53597574893477e-08
TRINITY_DN383_c1_g1_i1	0.858126523480191	5.90768517088944	1.20712784438175e-08	3.68882355339006e-08
TRINITY_DN6898_c0_g1_i1	0.986892187733667	5.72566081227454	1.23200848195304e-08	3.7633429040936e-08
TRINITY_DN2788_c0_g1_i1	-0.629474356956384	7.30982771789975	1.26221954449128e-08	3.85407839227599e-08
TRINITY_DN1312_c0_g1_i1	4.15327163213634	2.31658626342592	1.27576111045574e-08	3.89386259445803e-08
TRINITY_DN3023_c0_g1_i1	-0.658101290750287	7.37274906499596	1.27774337751085e-08	3.8983478728792e-08
TRINITY_DN5130_c0_g1_i1	-0.676378582249291	6.39293219531952	1.30366287305188e-08	3.97583185872981e-08
TRINITY_DN5129_c0_g1_i1	-0.924493911890839	5.62825220652545	1.30892245301506e-08	3.99027161598777e-08
TRINITY_DN4874_c0_g1_i1	-2.29620280112331	3.43900098079541	1.33483165985067e-08	4.06762529452692e-08
TRINITY_DN3197_c0_g1_i1	-1.54922549186575	4.69577975010695	1.37040676076732e-08	4.17436001687256e-08
TRINITY_DN1796_c0_g1_i1	-0.6976643672381	6.38730165318801	1.37358410663806e-08	4.18236282049226e-08
TRINITY_DN6781_c0_g1_i1	0.780578991529666	6.24071051707113	1.41695739954251e-08	4.31270100429211e-08
TRINITY_DN4423_c0_g1_i1	0.669499689723902	6.44859899599324	1.49110999644097e-08	4.53657835251728e-08
TRINITY_DN4654_c0_g1_i1	0.53359845621188	8.2941058863052	1.51909264030247e-08	4.61986453768788e-08
TRINITY_DN3676_c0_g1_i1	-0.843658691174021	6.25319230529654	1.55804500834932e-08	4.73643190662931e-08
